danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.674,0.567,7,-13.089,0,0.295,0.624,0.0,0.107,0.322,133.23,173075,5,1cPdmA1NSx5bTVDZrdJiKA,Movie,6Jq0QdwB0vk7VPcIqpo4pr,6Iym59CxrdzsxIn9LPFR9n,Gskell,4727,9,2021-12-25,day,0,2024-01-08
0.832,0.588,7,-7.719,0,0.054,0.428,0.0,0.197,0.436,119.928,218723,5,5viU0PEoFH5NlZUdHxA1MZ,Unconditional Love,6Jq0QdwB0vk7VPcIqpo4pr,0JSBUUBuT8pbdbw1UZggSY,Tefflon,19249,28,2022-08-25,day,14,2024-01-08
0.747,0.444,1,-13.106,1,0.378,0.427,0.0,0.122,0.296,104.335,124615,4,2f6sUg95Qne5HvbY5TzbyX,No Small Talk,6Jq0QdwB0vk7VPcIqpo4pr,0WhrKY560yMc8mma8YXNKp,Faces,44,0,2021-02-24,day,0,2024-01-08
0.939,0.577,11,-9.62,0,0.323,0.449,0.0,0.108,0.656,116.039,149002,4,3SEAXeVpmYYQIo18kMmUXI,Bruce Banner,6Jq0QdwB0vk7VPcIqpo4pr,0WhrKY560yMc8mma8YXNKp,Faces,44,0,2021-02-09,day,0,2024-01-08
0.672,0.529,10,-12.363,0,0.437,0.454,0.0,0.135,0.578,66.824,158499,5,13Zgz8VZtmwn3vpKxj8wgt,Murder,6Jq0QdwB0vk7VPcIqpo4pr,"3nBjHCZ1PUtbqOF8ZaHx5Q,6dENBUJBJDGnfVQoxswbJR","2 Star,BTL Lex","646,0","5,0",2020-07-17,day,0,2024-01-08
0.497,0.831,7,-2.85,1,0.312,0.64,0.0,0.34,0.52,90.235,228798,4,3ngHXvYEgaZex41OjmpMJu,Bless-Sin,6Jq0QdwB0vk7VPcIqpo4pr,7IbkKTNpBj7MORRdt3oge3,Zerimar,30169,34,2020-08-07,day,25,2024-01-08
0.41,0.535,1,-9.752,0,0.367,0.354,0.0,0.0808,0.448,83.671,197333,1,7gzp2Z5StSZpXJudqrIfbe,Radar,6Jq0QdwB0vk7VPcIqpo4pr,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,112646,43,2021-02-26,day,26,2024-01-08
0.63,0.517,1,-6.573,0,0.545,0.802,0.0,0.0915,0.624,123.563,198296,5,7J3p5gq3hDghY1KsdI2A22,Dawg Life,6Jq0QdwB0vk7VPcIqpo4pr,3NNndNeIufzflgpHZy5obj,Daan Chorus,445,4,2020-04-30,day,11,2024-01-08
0.688,0.765,5,-3.786,0,0.287,0.198,0.0,0.266,0.728,128.246,161724,5,5B15DjxsaNmzmwUfn0gkAY,7 Again,6Jq0QdwB0vk7VPcIqpo4pr,"6QJrx4J9XqIxXUBhacoJHC,7zow5Va8ESrfnxvUF62HRH","Medz Boss,Icee Dan","34233,8058","27,22",2021-02-27,day,17,2024-01-08
0.825,0.675,1,-6.194,1,0.0714,0.27,0.0,0.0682,0.468,106.061,165642,4,4UXUXjS924x4ZNElOWCPef,24 : 7,6Jq0QdwB0vk7VPcIqpo4pr,4cJGv7y0rQLqGSe4aKrurE,Toppy Boss,3790,13,2021-02-26,day,3,2024-01-08
0.807,0.624,2,-5.913,1,0.278,0.608,0.0,0.222,0.303,106.149,203678,4,211LFfcFfWJW12W6dSv1pw,Escobar,6Jq0QdwB0vk7VPcIqpo4pr,7vNDXKoPxikRdimDDzPZpQ,Jovi Ton,11,0,2020-04-06,day,0,2024-01-08
0.589,0.683,7,-7.306,0,0.192,0.0843,0.0,0.0707,0.684,99.132,175439,4,7pvPwQabN1Z4imzTOPYM0W,Action,6Jq0QdwB0vk7VPcIqpo4pr,6aD2OHPRtOac8QQshjOHTc,Jahllano,5,0,2017-07-27,day,0,2024-01-08
0.781,0.796,9,-4.456,0,0.19,0.269,0.0,0.182,0.582,95.051,209215,4,0HC8WAXE5hVVDiMBL8X3sk,Dash D Body,6Jq0QdwB0vk7VPcIqpo4pr,3r8Hq14XJAyy6K8mlBs2s5,Rebel Sixx,50851,34,2019-08-02,day,9,2024-01-08
0.651,0.711,4,-4.562,0,0.429,0.439,0.0,0.132,0.288,91.845,190218,4,5no3MRU0wjEA6AtiC93vRU,Neverland,6Jq0QdwB0vk7VPcIqpo4pr,5EsCbG7ZqKDZP0CAESy0v2,Born King,228,11,2020-12-11,day,0,2024-01-08
0.651,0.688,0,-4.932,1,0.194,0.0536,0.0,0.537,0.19,125.01,165715,5,7f6JQ81wsgVjwUUhh5j75u,Pree Dem,6Jq0QdwB0vk7VPcIqpo4pr,0vJGJHGCbOXAUAd7L1mKF0,Logiq,1340,10,2020-10-09,day,11,2024-01-08
0.532,0.645,8,-7.23,1,0.0713,0.0316,0.0,0.386,0.288,64.108,154200,5,2ecUajnVvEbmURytAJHbnq,New Uprising,6Jq0QdwB0vk7VPcIqpo4pr,"3UwGbC4Sl9MmonrpWo6grS,5AVAzwpIu9f3H1oegupPCd","Boy Boy,Travis World","29068,14484","41,41",2021-03-05,day,43,2024-01-08
0.683,0.505,11,-10.221,1,0.217,0.498,0.0,0.115,0.174,98.743,193200,4,29u97DqiimBMQnK3Y6XDmB,Domestics,6Jq0QdwB0vk7VPcIqpo4pr,0JSBUUBuT8pbdbw1UZggSY,Tefflon,19249,28,2021-03-12,day,3,2024-01-08
0.835,0.441,10,-12.293,0,0.331,0.155,0.0,0.116,0.331,97.026,224098,4,1UXhraeHHyXTzX5QRJzRM0,Guard Up,6Jq0QdwB0vk7VPcIqpo4pr,6Iym59CxrdzsxIn9LPFR9n,Gskell,4727,9,2021-03-09,day,1,2024-01-08
0.709,0.687,8,-3.61,0,0.0693,0.609,1.24e-05,0.114,0.314,179.826,197333,4,4npNY2QdV6RCsBcvaKHU5T,Ever Blessed,6Jq0QdwB0vk7VPcIqpo4pr,40hfAj6oxHglI5VyqaLZ6C,M Vik,88,3,2021-03-04,day,1,2024-01-08
0.851,0.438,5,-12.598,1,0.0941,0.751,0.0,0.136,0.644,102.011,136471,4,7JTiimmdm1Bic3zEVZb5aS,Infidelity,6Jq0QdwB0vk7VPcIqpo4pr,28aeXnDdKLtyUB2rrzZBei,Kj Productions,173,1,2021-03-06,day,1,2024-01-08
0.637,0.777,1,-4.885,0,0.354,0.435,0.0,0.156,0.546,128.11,143386,5,0gj7YItcJtPrksdhEpHexi,In Charge,6Jq0QdwB0vk7VPcIqpo4pr,1Kvyt9ESa2QvnE2dVMgRXN,Toppy Boss,1735,0,2020-10-08,day,7,2024-01-08
0.72,0.521,8,-5.196,0,0.274,0.699,1.68e-05,0.126,0.434,128.424,184000,5,6RNBanrHt8ulrGbdbXDkVQ,Hold Dem,6Jq0QdwB0vk7VPcIqpo4pr,0AFKg3CHOgGjrCzD9npcE0,BOYO,381,0,2021-01-06,day,6,2024-01-08
0.959,0.521,5,-6.27,0,0.0824,0.604,1.03e-05,0.152,0.841,107.985,169404,4,7fsD12HflwpnraqQhRH0Gi,Gangsta Fuck,6Jq0QdwB0vk7VPcIqpo4pr,2dEnrSsn2wPfBfuPbXMa0e,King Mongrel,36,0,2020-05-05,day,1,2024-01-08
0.91,0.381,11,-11.742,0,0.184,0.39,0.0,0.102,0.351,114.099,134766,4,45a7qdRfjSdjMW5kfP6H4y,Pretend,6Jq0QdwB0vk7VPcIqpo4pr,0WhrKY560yMc8mma8YXNKp,Faces,44,0,2020-03-18,day,0,2024-01-08
0.834,0.527,9,-8.83,0,0.157,0.54,0.0,0.163,0.562,105.024,150857,4,6Bazky5aowyhqvcAaSv8JC,Drill Dem,6Jq0QdwB0vk7VPcIqpo4pr,6T4PVhWvwCTJDNlVDK6iXa,Vulga,9,0,2021-02-20,day,0,2024-01-08
0.839,0.547,4,-5.829,0,0.048,0.178,0.0,0.131,0.246,96.01,203625,4,7FLqTCVfJ7jUWRSStmVDvC,Good Over Evil,6Jq0QdwB0vk7VPcIqpo4pr,45NxtETWPvuCA56m3uItKW,Shorto,28,0,2021-02-08,day,1,2024-01-08
0.714,0.458,9,-11.643,0,0.153,0.898,1.15e-06,0.104,0.497,95.04,153704,4,777NpHDTASCxmsSsBhudhO,1 Million Gyal,6Jq0QdwB0vk7VPcIqpo4pr,7vdcsB9p8PtIooVpemHb63,Rebel,1864,22,2019-11-29,day,1,2024-01-08
0.878,0.622,6,-8.767,0,0.163,0.516,0.0,0.111,0.592,118.923,133146,4,3LImmKocZY0MLG484WHoXB,Fatality,6Jq0QdwB0vk7VPcIqpo4pr,0JSBUUBuT8pbdbw1UZggSY,Tefflon,19249,28,2020-07-24,day,20,2024-01-08
0.73,0.723,7,-5.249,1,0.539,0.269,0.0,0.191,0.372,73.729,145493,3,2fw1fbuMu8cYqYWFz0YvA2,Life Of A Six,6Jq0QdwB0vk7VPcIqpo4pr,52hLbiHfJsarTXovhOd3qC,Wacko Dan,17910,33,2021-03-03,day,19,2024-01-08
0.868,0.638,3,-5.087,0,0.0694,0.419,0.000301,0.192,0.141,104.007,147722,4,6qLG2DeSLiIJTHSHCWmZfZ,Sick,6Jq0QdwB0vk7VPcIqpo4pr,3mHQJrb6eklnVpWmnv2sIs,Wacko Dan,1002,0,2020-10-31,day,1,2024-01-08
0.92,0.45,5,-4.771,0,0.0419,0.382,4.15e-06,0.112,0.42,109.956,183269,4,5ugZy5CrIyhgiManUJmPXP,Roll,6Jq0QdwB0vk7VPcIqpo4pr,52hLbiHfJsarTXovhOd3qC,Wacko Dan,17910,33,2021-03-26,day,12,2024-01-08
0.604,0.522,0,-8.607,1,0.489,0.422,0.0,0.0874,0.689,157.071,204000,5,6OUi6FAhR28vJ9EiBWhRpI,EarthQuake,6Jq0QdwB0vk7VPcIqpo4pr,10CcNhI5LQh948SS836xVO,Melo Dan,386,0,2020-07-28,day,4,2024-01-08
0.838,0.496,5,-7.083,0,0.311,0.0997,0.0,0.212,0.333,100.884,194851,4,2ZVad6FP9mLYzR4jVkzUzB,Try Run Up,6Jq0QdwB0vk7VPcIqpo4pr,"1jGM687jFlYVxRV4xZivTO,044woZT7yGKhwIi4B3chKE,7xMIYIFmEBrQAMnvQj7HXg,4v5svwH75xhxdyaegqliH8","Sebz Beats,Brownine,Young Star Sixx,Reiga","426,2,25,129","26,0,0,8",2021-03-11,day,3,2024-01-08
0.827,0.63,3,-4.101,0,0.119,0.0754,0.000159,0.222,0.225,103.948,156970,4,4j177brOgfjpX4L3gDatsL,Savage,6Jq0QdwB0vk7VPcIqpo4pr,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,15424,28,2021-03-04,day,15,2024-01-08
0.641,0.496,10,-12.03,1,0.182,0.653,0.0,0.38,0.814,99.364,162424,4,62XeZd6D8Ng1jmJgetmuKq,Hell Gates,6Jq0QdwB0vk7VPcIqpo4pr,"4PawLeisBLvgf2PlaKcESw,2kNL5eBpFCpOQu81GJ4lZb","Kg Kilogram,Jovi Ton","1,3954","0,4",2020-07-10,day,0,2024-01-08
0.478,0.665,5,-5.051,1,0.361,0.0744,0.0,0.362,0.536,199.185,163320,4,4BKofBI5AsQixNUwHK6Gq2,Miami Vice,6Jq0QdwB0vk7VPcIqpo4pr,7tnzhcb2y0dtPFIFVTp0A4,Tafari,26094,22,2020-10-24,day,4,2024-01-08
0.694,0.756,11,-2.215,0,0.0622,0.173,0.0,0.48,0.443,105.034,150942,4,318Hl4H6jI0XvPHcK4RsIY,Faith,6Jq0QdwB0vk7VPcIqpo4pr,3r8Hq14XJAyy6K8mlBs2s5,Rebel Sixx,50851,34,2020-03-22,day,8,2024-01-08
0.602,0.52,10,-11.106,1,0.91,0.187,0.0,0.232,0.657,67.908,163370,5,7pVlit4T7E1Pg3nGVmhTWc,Start It,6Jq0QdwB0vk7VPcIqpo4pr,0zLYSdSRybfmcQMOaoIEUl,Raevon,21,0,2019-08-11,day,0,2024-01-08
0.829,0.638,2,-7.354,1,0.052,0.14,0.0,0.176,0.327,99.915,168072,4,3UFzJ3DYsE5GmlMqYtUj9G,Start It,6Jq0QdwB0vk7VPcIqpo4pr,59r1CoioEBmm5ngktFs1pd,Brad!,863,0,2023-12-30,day,0,2024-01-08
0.55,0.717,11,-3.223,1,0.134,0.536,0.0,0.45,0.658,104.388,148571,4,6WzBIp7S6rHuyJ3AIFN4dV,Good Life,6Jq0QdwB0vk7VPcIqpo4pr,"5AVAzwpIu9f3H1oegupPCd,7IbkKTNpBj7MORRdt3oge3","Travis World,Zerimar","14484,30169","41,34",2021-03-08,day,0,2024-01-08
0.78,0.221,5,-14.83,0,0.326,0.683,0.0,0.128,0.258,110.05,185496,4,5apytHOo9RnlxqHSzAQufR,Chicken Head,6Jq0QdwB0vk7VPcIqpo4pr,61qFMjCwvz1F1uFijD52g6,One 6,33,0,2021-03-08,day,1,2024-01-08
0.489,0.545,11,-10.539,0,0.313,0.103,0.00456,0.337,0.535,72.972,144300,4,5MVelyqBJMFSPHPFKZyUcG,Ingram,6Jq0QdwB0vk7VPcIqpo4pr,61qFMjCwvz1F1uFijD52g6,One 6,33,0,2021-03-05,day,1,2024-01-08
0.909,0.679,1,-6.086,1,0.147,0.435,0.0,0.0584,0.485,120.009,202136,4,2U2oAzcjqZUwP2QSEmoeka,Kill Dem,6Jq0QdwB0vk7VPcIqpo4pr,61qFMjCwvz1F1uFijD52g6,One 6,33,0,2021-03-05,day,1,2024-01-08
0.834,0.546,8,-8.543,1,0.054,0.269,0.0,0.0793,0.502,99.981,206080,4,12uLhXcNKjrRiUQKdi6tR5,FLEXIN,6Jq0QdwB0vk7VPcIqpo4pr,3ATKkAzfZsIJuoCnOepK67,Trigger Dan,1834,6,2023-04-26,day,3,2024-01-08
0.625,0.834,10,-2.435,0,0.354,0.178,0.0,0.2,0.36,102.378,194421,4,6zh2juLIp6mFImhYXSlXCD,Energy,6Jq0QdwB0vk7VPcIqpo4pr,58GP6t4N8aiJkHTOM41ECz,Plumpy Boss,21328,31,2021-04-27,day,20,2024-01-08
0.651,0.579,9,-10.058,0,0.249,0.255,0.0,0.177,0.812,102.529,155388,4,2xyRFHjBRE4vCXabYwbFVK,Mind Storm,6Jq0QdwB0vk7VPcIqpo4pr,10CcNhI5LQh948SS836xVO,Melo Dan,386,0,2020-04-10,day,2,2024-01-08
0.811,0.675,5,-3.573,1,0.241,0.686,0.0,0.108,0.659,94.038,160851,4,3ysqUvlCrun6QVcWEeQLwe,Full ah Gyal,6Jq0QdwB0vk7VPcIqpo4pr,6QJrx4J9XqIxXUBhacoJHC,Medz Boss,34233,27,2021-04-02,day,3,2024-01-08
0.796,0.786,2,-2.098,0,0.159,0.737,2.85e-05,0.124,0.566,93.901,165957,4,1uP5xP82ADg1c7f3WCeVef,Di Banner,6Jq0QdwB0vk7VPcIqpo4pr,"4hkCzTAcWmwVPLscNvweK6,1q8eLau7GFYIqG56nO7Cwt","Brad,CJ Dan","323,6886","2,9",2021-04-02,day,8,2024-01-08
0.654,0.774,10,-3.501,1,0.345,0.873,0.0,0.101,0.648,91.604,165957,4,7KGSUEgXfzSjlkMaPQL066,Send Dem Home,6Jq0QdwB0vk7VPcIqpo4pr,3ATKkAzfZsIJuoCnOepK67,Trigger Dan,1834,6,2021-04-02,day,2,2024-01-08
0.671,0.657,0,-4.212,1,0.36,0.859,0.0,0.113,0.635,92.578,165957,4,5OMdg7W69nc7A1m0zUPCgM,Ahh Killa,6Jq0QdwB0vk7VPcIqpo4pr,6krXv9z3sbSwKu4N5JICy4,Warrior,15,0,2021-04-02,day,1,2024-01-08
0.731,0.778,2,-1.892,0,0.276,0.736,0.0,0.121,0.706,93.444,165957,4,4uKyHom4tg4JxpWhv4QXhN,One King,6Jq0QdwB0vk7VPcIqpo4pr,3aajqT4mg3NqrYWvcE1h7X,Power,15,0,2021-04-02,day,0,2024-01-08
0.591,0.735,0,-3.219,1,0.329,0.911,0.000161,0.198,0.717,89.993,145532,4,4YQEXX598k9mOifdY0R3Id,Casket Closed,6Jq0QdwB0vk7VPcIqpo4pr,5uf5X5Wnvl7CGNnZfoEpF6,Lyfe,305,0,2021-04-02,day,0,2024-01-08
0.554,0.802,2,-2.675,0,0.354,0.578,0.0,0.11,0.486,79.197,165957,3,3PNveKPDRT030nMCB6kDhk,Beat It up,6Jq0QdwB0vk7VPcIqpo4pr,3oPS5gQSuTmiuCDWQo2Mdw,Sin Sin,534,5,2021-04-02,day,1,2024-01-08
0.781,0.767,2,-1.497,0,0.158,0.669,0.0,0.165,0.75,94.098,165957,4,5VmuUYUXQSodx25S4OKG8s,Evil,6Jq0QdwB0vk7VPcIqpo4pr,2rKUiOCTXp1YYvsPLTed0P,2 Gun,111,1,2021-04-02,day,2,2024-01-08
0.591,0.916,2,-1.772,0,0.27,0.641,0.0,0.703,0.628,85.726,136596,4,1D8JC6Z9vls5cXwrKdDQ6o,Just Touch Down,6Jq0QdwB0vk7VPcIqpo4pr,559YLWpCvVYo3qCEhMJ3pq,Lawless,6074,13,2021-04-02,day,2,2024-01-08
0.598,0.793,2,-1.759,0,0.261,0.745,0.0,0.103,0.424,92.505,155745,4,2JQPrAYON7jVjqkSRBFsaF,Plenty Gun,6Jq0QdwB0vk7VPcIqpo4pr,0S96v5UXUohZd31g8plQLt,Chosen,355,5,2021-04-02,day,0,2024-01-08
0.793,0.693,8,-4.196,1,0.132,0.143,1.68e-06,0.0835,0.691,106.792,170527,4,09r6HH4tfhIjrKRfnu4uFV,Bad Like We,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-26,day,2,2024-01-08
0.618,0.584,5,-9.593,0,0.234,0.0268,0.0,0.0819,0.639,119.746,148000,4,7gddHObkauQki1n9Xhfr0t,Focus,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-29,day,0,2024-01-08
0.581,0.742,9,-6.775,0,0.388,0.139,0.0,0.289,0.556,199.95,158400,4,4a8Qc1LRwH3Mkjp6kHzJnp,Death Campaign,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-29,day,1,2024-01-08
0.555,0.753,10,-6.641,1,0.351,0.234,0.0,0.192,0.617,100.082,194400,4,5EuTPmm3idRWEULSLJjTE6,Evidential,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-29,day,1,2024-01-08
0.774,0.686,8,-4.055,0,0.146,0.145,0.0,0.0781,0.684,106.965,170467,4,5izLLn3PmKo98eye2EpwTr,Bad Like We,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-29,day,1,2024-01-08
0.607,0.715,10,-7.371,0,0.168,0.182,0.0,0.147,0.782,103.147,188738,4,0n8riREK4AJ4rq5ibQRPGs,Fame,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-29,day,0,2024-01-08
0.553,0.697,5,-6.398,1,0.38,0.0716,0.0,0.0891,0.633,73.052,177600,3,5Jw42JcOVzmXlderyHNuIX,2021,6Jq0QdwB0vk7VPcIqpo4pr,7zow5Va8ESrfnxvUF62HRH,Icee Dan,8058,22,2021-03-29,day,2,2024-01-08
0.881,0.672,8,-8.978,0,0.2,0.348,3.07e-06,0.273,0.651,100.031,134420,4,5pMN6XrnVo89FodnuPPw64,BORN BAD (TRINIBAD),6Jq0QdwB0vk7VPcIqpo4pr,2f0nNgMYBrIHHvL7ZpYo5u,Kairi,90,1,2020-11-27,day,1,2024-01-08
0.566,0.55,10,-9.198,0,0.319,0.712,0.0,0.115,0.708,99.336,135600,4,1jCyzZK7bMqyZ61zWS1xtO,Trinibad,6Jq0QdwB0vk7VPcIqpo4pr,1GCAK6PEZ5GbffMob0FHdW,President,18,0,2020-05-22,day,1,2024-01-08
0.505,0.437,1,-10.012,1,0.402,0.376,0.0,0.0995,0.0563,72.451,261818,3,2IaAJ4pK6JxrdqSSHMhsuP,Ground Dem,6Jq0QdwB0vk7VPcIqpo4pr,11ODkITb8E6t7OIesM1vqv,Tokeii,1690,8,2021-02-24,day,17,2024-01-08
0.612,0.677,0,-6.888,0,0.355,0.134,0.0,0.127,0.258,119.492,199027,5,6eoNMI1qR8ICueaFKQmyOQ,Rise Up,6Jq0QdwB0vk7VPcIqpo4pr,11ODkITb8E6t7OIesM1vqv,Tokeii,1690,8,2021-02-24,day,6,2024-01-08
0.853,0.439,11,-11.908,0,0.429,0.414,0.0,0.119,0.668,116.029,149185,4,62xCDzgO5NaSkI8HpaE3jZ,Bowl Out,6Jq0QdwB0vk7VPcIqpo4pr,"5YuBEhmT2ay66jvYs5etdQ,3EzJUZ24qqwBi3Y1RolFi3,5OG7XnRBTHjPJ8S6fGYvZw","47ondabeat,Raw Lyfe,T-Man","7,1,5","0,0,0",2020-12-17,day,3,2024-01-08
0.848,0.689,9,-3.661,1,0.184,0.515,0.0,0.142,0.638,102.939,172425,4,28r0u2Y5WmsAhxbjt67PLl,Die Tonight,6Jq0QdwB0vk7VPcIqpo4pr,"7f7sbIc0DpHIv84c7MG098,26TOV4sfq4bfE46VZFqP5N","Toppy Boss,Draggy9","3313,0","10,0",2021-04-05,day,1,2024-01-08
0.602,0.56,4,-10.095,0,0.691,0.75,0.0,0.0893,0.551,97.43,201549,4,0bSQJoC8cUCPkioH2Aygze,Rock City,6Jq0QdwB0vk7VPcIqpo4pr,6cui6F7yKrfk5mXs8tVG2w,Sharp Man,12,0,2020-09-16,day,0,2024-01-08
0.523,0.639,9,-9.857,0,0.313,0.427,0.0,0.0822,0.494,87.994,216633,4,3KLXcwfMfCftS5yOp8DygJ,Trinibad War,6Jq0QdwB0vk7VPcIqpo4pr,6cui6F7yKrfk5mXs8tVG2w,Sharp Man,12,0,2020-09-03,day,0,2024-01-08
0.564,0.625,10,-8.348,1,0.196,0.266,1.54e-05,0.117,0.24,144.425,170182,5,2gsE7Yob47loOWGL0WM47v,Way Up,6Jq0QdwB0vk7VPcIqpo4pr,"6CxUKwVnCBKKP60XMvnMOL,44F5pSoj0VbXAzcxyfUwvQ,0Gkq3acWre3Hu02EAvBiIa","Jahllano,Jah-Z Blaze,Rheon Elbourne","20037,41,3987","25,2,22",2021-04-08,day,9,2024-01-08
0.691,0.656,8,-6.046,0,0.221,0.189,1.91e-06,0.217,0.407,120.581,152033,5,2Gh2NMDxurmPYKHJXgZzQ0,Eastsyde,6Jq0QdwB0vk7VPcIqpo4pr,"4CXmBF7FIcagdMP1LLFetV,0AqLRLhkKQbv15AvpYQYnR","KG,Rassii","71,7","1,0",2021-04-03,day,0,2024-01-08
0.597,0.727,7,-5.593,1,0.331,0.453,0.000344,0.0988,0.554,96.369,226795,4,0vpvydwa3Nbqjr3Wl52EYi,Such is Life,6Jq0QdwB0vk7VPcIqpo4pr,4CXmBF7FIcagdMP1LLFetV,KG,71,1,2021-04-06,day,0,2024-01-08
0.705,0.657,0,-4.951,1,0.191,0.393,0.0,0.178,0.217,132.74,192000,5,31dnXJ6MmKNC43iIUwGlT5,No Drones,6Jq0QdwB0vk7VPcIqpo4pr,7c8WSGTjxRP9sOob1KukJA,Kalonji,33554,29,2021-04-09,day,11,2024-01-08
0.885,0.687,8,-3.587,0,0.2,0.428,0.0,0.0957,0.45,99.08,139675,4,2EGDmFdF7fZE3rMN4Z1Mrh,People Die,6Jq0QdwB0vk7VPcIqpo4pr,"3mHQJrb6eklnVpWmnv2sIs,1twsAxinjl0ith5MTAl1cl","Wacko Dan,Tyo","1002,10","0,0",2020-11-12,day,1,2024-01-08
0.588,0.561,4,-6.72,0,0.165,0.758,0.0,0.443,0.373,99.279,199088,4,3OcUKbLGdYoIqWwxorQ6OF,Zerimar - My Life,6Jq0QdwB0vk7VPcIqpo4pr,44eJR2gUe85LAjajYYk5mx,Brandon Roghubir,12,1,2020-07-07,day,11,2024-01-08
0.641,0.854,8,-3.086,0,0.301,0.697,0.0,0.332,0.841,104.949,147429,4,2lCsVuNh4nW7F0b7yyxrJM,Rich Lifestyle,6Jq0QdwB0vk7VPcIqpo4pr,"5AVAzwpIu9f3H1oegupPCd,3RZVAxQEhF9JEFvHDRovxQ","Travis World,Ice Dan","14484,1284","41,0",2021-03-08,day,0,2024-01-08
0.635,0.859,8,-3.306,0,0.293,0.736,0.0,0.361,0.846,105.704,147429,4,35nJiUPlDB3dJa3R6enNc1,Big Topic,6Jq0QdwB0vk7VPcIqpo4pr,"5AVAzwpIu9f3H1oegupPCd,6hhy54ByINNSzZKbPgosRO","Travis World,Jza King","14484,355","41,2",2021-03-08,day,0,2024-01-08
0.918,0.686,0,-5.886,0,0.174,0.496,0.00073,0.11,0.795,105.987,151698,4,1PVppX1wGKf1jibKVaFF4f,Keyboard Gangsta,6Jq0QdwB0vk7VPcIqpo4pr,0zNEMNrPc9yM3zQzDkfQY2,Tech Sounds,1845,16,2021-04-12,day,8,2024-01-08
0.938,0.583,1,-3.789,1,0.0928,0.0764,0.000278,0.086,0.613,110.034,124865,4,48jXl7WpYNdEgBBfYX1qNX,Round and Round,6Jq0QdwB0vk7VPcIqpo4pr,0zNEMNrPc9yM3zQzDkfQY2,Tech Sounds,1845,16,2020-10-09,day,36,2024-01-08
0.555,0.809,5,-4.6,0,0.319,0.0523,0.0,0.0449,0.762,130.905,166026,5,4VpTxytTJjAbyajC5GLrZH,When we Reach,6Jq0QdwB0vk7VPcIqpo4pr,6CxUKwVnCBKKP60XMvnMOL,Jahllano,20037,25,2021-04-10,day,3,2024-01-08
0.725,0.749,3,-6.745,0,0.295,0.09,0.0,0.171,0.776,119.885,156709,5,6Er06INWn1UInW6QU0o1Fi,Stop Talk,6Jq0QdwB0vk7VPcIqpo4pr,6CxUKwVnCBKKP60XMvnMOL,Jahllano,20037,25,2021-04-09,day,7,2024-01-08
0.75,0.814,8,-2.494,1,0.324,0.233,0.0,0.182,0.505,100.015,156000,4,0bYNbCF9tw28Ip9CT0tuhL,My Life,6Jq0QdwB0vk7VPcIqpo4pr,2rKUiOCTXp1YYvsPLTed0P,2 Gun,111,1,2021-03-26,day,7,2024-01-08
0.804,0.673,11,-4.741,0,0.256,0.478,0.0,0.103,0.434,99.992,160874,4,60YMGD1NZxj3ko4viVlRzC,Empty,6Jq0QdwB0vk7VPcIqpo4pr,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,15424,28,2020-08-17,day,10,2024-01-08
0.926,0.46,1,-8.295,1,0.108,0.136,0.0,0.0741,0.168,101.948,164023,4,1xKUgUo1lzA5kkviYjBro6,Dirt & Done,6Jq0QdwB0vk7VPcIqpo4pr,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,15424,28,2020-11-16,day,15,2024-01-08
0.81,0.72,0,-6.284,1,0.25,0.715,0.0,0.112,0.813,103.735,151731,4,4xluUIyHNivA20D2uEwi2K,Fireworks,6Jq0QdwB0vk7VPcIqpo4pr,4dJjk5u4PWhMy2b4xS8J78,Sagiker,2,0,2021-02-19,day,0,2024-01-08
0.658,0.558,5,-11.926,0,0.37,0.715,0.0,0.0673,0.546,106.783,135288,4,1VWiMdbSr4pW94Zu9eLjPc,King,6Jq0QdwB0vk7VPcIqpo4pr,7f7sbIc0DpHIv84c7MG098,Toppy Boss,3313,10,2021-04-12,day,15,2024-01-08
