danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_artists_id,track_artists_name,track_artists_followers,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.854,0.656,5,-6.039,0,0.0938,0.673,0.0,0.11,0.726,140.099,166348,4,6cscXckiwvo9VarTwE3a1G,Ready,"2VpYQkkjCohjSPskaQGyp0,6QJrx4J9XqIxXUBhacoJHC","West Bank Records,Medz Boss","3672,33706","30,26",2022-09-21,day,16,2023-12-19
0.843,0.579,1,-5.635,1,0.529,0.477,0.0,0.0631,0.151,96.239,166081,4,28IUnpT40yKEHF9T5d1nw8,Knock It,"2JC7YH9Umra4Zc8mseZsRD,5z13HVjZiBk0yNgEUM7c78","Going Global Records,T Man Nine","8531,713","35,6",2022-09-13,day,19,2023-12-19
0.808,0.508,1,-5.216,1,0.552,0.0999,0.0,0.0628,0.124,95.56,166091,4,7JqKFLpLoB9AkYm8U0rXjb,4AM Freestyle,"2JC7YH9Umra4Zc8mseZsRD,7tnzhcb2y0dtPFIFVTp0A4","Going Global Records,Tafari","8531,25770","35,22",2022-09-13,day,10,2023-12-19
0.91,0.494,1,-4.815,1,0.523,0.385,0.0,0.0516,0.175,96.09,171245,4,3LZCQdxnLjN02YuL4yv7oT,3 Jump Out,"2JC7YH9Umra4Zc8mseZsRD,5wqm8u0YEPKbX3LHFzErxG","Going Global Records,Young Shotta","8531,3","35,1",2022-09-13,day,7,2023-12-19
0.627,0.547,1,-5.458,1,0.562,0.209,0.0,0.147,0.278,92.274,166091,4,6W9H3PJBPoXniF81Av7QBe,PSG,"2JC7YH9Umra4Zc8mseZsRD,5QzlLj4WGVPkMArSIwpTn8","Going Global Records,One6","8531,213","35,1",2022-09-13,day,3,2023-12-19
0.618,0.587,1,-8.694,1,0.83,0.357,0.0,0.0744,0.238,83.848,164996,1,2TdT59ewWmllCG4rtc52vw,Head Ah Bounce,"2JC7YH9Umra4Zc8mseZsRD,2SeCsPep6yGO1MR619XEDt","Going Global Records,Flanka","8531,255","35,1",2022-09-13,day,3,2023-12-19
0.67,0.409,1,-10.563,1,0.6,0.322,1.81e-06,0.0668,0.14,95.133,167500,4,2ykbnUbtvCwK1IYrahwZBl,Aliens,"2JC7YH9Umra4Zc8mseZsRD,1HyoBVv7XLRzydEFGKeJON","Going Global Records,Young General","8531,9","35,6",2022-09-13,day,5,2023-12-19
0.621,0.124,1,-18.922,1,0.104,0.075,0.903,0.0744,0.0485,99.747,167497,4,4nm6r3mu2f1fOM73Cq7BfL,Riddim,2JC7YH9Umra4Zc8mseZsRD,Going Global Records,8531,35,2022-09-13,day,1,2023-12-19
0.629,0.538,1,-6.421,0,0.238,0.394,0.0,0.0864,0.175,95.874,163125,4,4yzGchS11url4tUKHpHR8h,Get Back Gang (GBG),52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-09-01,day,16,2023-12-19
0.723,0.717,1,-4.715,1,0.349,0.219,0.0,0.17,0.43,101.726,152941,4,2NcpEqWnKzoQlqf2lb7tai,God Did,5tr6GdAE9bwCqYuLXUwIhd,Toppy Boss,7891,3,2022-09-09,day,2,2023-12-19
0.819,0.576,1,-5.984,0,0.378,0.691,0.00212,0.101,0.341,109.928,160366,4,4TvEaJuG9lVb52SY2EeWus,"Money, Guns N Bitches.",7f7sbIc0DpHIv84c7MG098,Toppy Boss,3095,10,2022-01-21,day,10,2023-12-19
0.897,0.512,6,-8.595,0,0.181,0.775,0.000859,0.109,0.472,100.011,182419,4,0GMYQXqp7tOsUHCldNnMJU,QuickQuick,7f7sbIc0DpHIv84c7MG098,Toppy Boss,3095,10,2022-03-02,day,4,2023-12-19
0.517,0.442,7,-13.565,0,0.192,0.173,0.0,0.17,0.459,102.633,175256,4,0HwAJ2JekZbDtfT1vN4JRb,Big Draco,7f7sbIc0DpHIv84c7MG098,Toppy Boss,3095,10,2022-08-15,day,1,2023-12-19
0.89,0.735,1,-0.665,1,0.134,0.349,0.0,0.0922,0.152,98.972,206059,4,3eirgp6d5TT0QBKtjniqm4,BullPop,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP,7tnzhcb2y0dtPFIFVTp0A4,52hLbiHfJsarTXovhOd3qC","Going Global Records,Young Star 6ixx,Tafari,Wacko Dan","8531,14925,25770,16452","35,27,22,32",2022-09-26,day,12,2023-12-19
0.777,0.622,4,-6.643,0,0.0516,0.277,0.0,0.136,0.691,91.99,195709,4,1p7j210kk4x2FQlVnkxcwP,Instructions,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-09-22,day,10,2023-12-19
0.664,0.573,11,-5.843,0,0.446,0.649,0.0,0.271,0.772,125.688,193939,5,2iENtUfpvZMiMpHcppHW5y,Amazing,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-09-22,day,9,2023-12-19
0.568,0.559,6,-6.566,1,0.398,0.698,2.77e-06,0.0823,0.522,92.387,203478,4,7diJyA5LSVuQTXG0HSbUYd,SHI,"52hLbiHfJsarTXovhOd3qC,3AgkOAJp5n9GZQTuIphgrl","Wacko Dan,Level Boss","16452,1","32,0",2022-09-22,day,7,2023-12-19
0.497,0.481,4,-7.779,0,0.113,0.729,0.0,0.119,0.28,85.746,126000,4,1ppAhlqKWeGPSBvV3oQ8GT,Gyal Mi Wa Yuh,"52hLbiHfJsarTXovhOd3qC,5C2msAV8YB6J6VXwrjNnFV","Wacko Dan,Mello","16452,33","32,1",2022-09-22,day,8,2023-12-19
0.555,0.684,6,-5.628,1,0.203,0.774,0.0,0.1,0.707,103.556,155000,4,4bHGqDi5QCjtL5Ky83Dm2S,Everything Set,"52hLbiHfJsarTXovhOd3qC,6omS8cxg176TgGaOMKDGae","Wacko Dan,DJ Ana","16452,2441","32,12",2022-09-22,day,7,2023-12-19
0.486,0.743,3,-4.774,0,0.304,0.572,0.0,0.122,0.525,168.529,140198,1,4DIkL4gsf19Xega6Oi3cEH,Sweet,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-09-22,day,8,2023-12-19
0.63,0.468,3,-7.715,0,0.379,0.703,0.0,0.0924,0.418,127.987,227500,5,4PSQaUDT1nEQvSevPrBMYN,Steamy,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-09-22,day,8,2023-12-19
0.593,0.528,9,-5.0,0,0.182,0.847,0.0,0.111,0.679,78.453,159000,4,2woVLlk2LtRc9Kiym4lInl,Go Inside,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-09-22,day,7,2023-12-19
0.578,0.482,2,-10.223,1,0.523,0.022,0.0,0.0968,0.18,67.412,240000,5,1bA0nBgKqIVG9BNZhJkD0H,Blame,4p8rJDmYB2ggiYD8sHbIf4,Kalonji,6214,6,2022-09-26,day,24,2023-12-19
0.562,0.387,3,-11.298,0,0.361,0.0871,0.0,0.0757,0.36,136.859,168460,5,2diMxkdxFXIAXzAyjhmcIm,Retribution,"6J8dvJPNJjACbcuIjzsirY,7c8WSGTjxRP9sOob1KukJA","Fully 8 Recordz,Kalonji","2306,32939","10,29",2022-05-13,day,21,2023-12-19
0.484,0.361,8,-12.455,1,0.214,0.00149,0.000188,0.11,0.119,139.224,166154,5,3dVskBTP0xMzS1aKGsAQ1e,Chosen,"6J8dvJPNJjACbcuIjzsirY,3IDfJpj4YVkaBl7Dd52Pxv","Fully 8 Recordz,Byron Messia","2306,61748","10,61",2022-05-13,day,12,2023-12-19
0.701,0.592,1,-5.097,1,0.1,0.00701,0.0,0.111,0.114,104.378,168462,4,3qsCinWdmQj3T7AcvPv6lO,OTRG,"6J8dvJPNJjACbcuIjzsirY,6Iym59CxrdzsxIn9LPFR9n","Fully 8 Recordz,Gskell","2306,4607","10,9",2022-08-12,day,3,2023-12-19
0.729,0.54,2,-7.322,1,0.139,0.264,0.0,0.126,0.249,94.062,199758,4,4biVJIpQmT2yE06O6mRfTm,No Looking Back,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-09-30,day,19,2023-12-19
0.554,0.69,7,-5.833,1,0.269,0.234,0.0,0.0939,0.332,93.795,157725,4,40my1vckOOlU9fi6YlDvUb,Almighty,"4WbdSmUVWp9piHBZdc71mc,5Udy2IkFrw0nS0oOOBW82W","One Pong,Lenoi Bentley","131,23","2,3",2022-09-30,day,0,2023-12-19
0.754,0.484,11,-9.305,1,0.245,0.252,0.0,0.108,0.35,100.014,212370,4,6uMUt0wdbGGt8Xo5YgjLla,I Need Your Love,7tnzhcb2y0dtPFIFVTp0A4,Tafari,25770,22,2022-05-20,day,5,2023-12-19
0.79,0.521,2,-5.955,1,0.222,0.362,0.0,0.109,0.358,93.972,199200,4,1705vm5DonNsho1cvXn3hf,No Looking Back,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,28,2023-12-19
0.746,0.486,9,-8.568,0,0.192,0.475,0.0,0.101,0.251,116.055,199482,5,6FDuLrmos747084Cki2rEl,Resume,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,29,2023-12-19
0.664,0.424,2,-12.894,0,0.186,0.451,0.0,0.117,0.311,82.965,199576,4,3d49O7sY6EEFP3JBIm5LoU,I Try,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,22,2023-12-19
0.458,0.569,2,-8.737,0,0.321,0.418,0.0,0.15,0.297,97.736,174165,4,59GU1vEhzOMO1BwtGNra8b,Stay High,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,24,2023-12-19
0.697,0.713,0,-6.524,1,0.341,0.467,0.0,0.218,0.347,170.046,206185,4,6HFGRUomml1zwcGBIYCEW9,Time Is Now,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,18,2023-12-19
0.657,0.799,5,-3.4,0,0.0834,0.33,0.0,0.073,0.569,90.075,160731,4,20yYPae67u3J5JO0DNPWQs,Rich Badness,"2Jv0w50BNaGlwnXpq69HGm,3IDfJpj4YVkaBl7Dd52Pxv","Prince Swanny,Byron Messia","110479,61748","42,61",2022-10-14,day,33,2023-12-19
0.359,0.366,6,-12.854,0,0.179,0.346,0.0,0.114,0.584,185.552,191040,5,1fVJoyIkzdreZ9hEjzt7W6,Killyz,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,18,2023-12-19
0.727,0.577,1,-7.423,0,0.112,0.715,0.0,0.111,0.307,90.044,181394,4,72tO2yLuRqoSy1E9pkDc5A,Govern,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,19,2023-12-19
0.506,0.625,10,-7.46,0,0.14,0.0362,0.000558,0.123,0.115,141.455,184286,5,4cVtLU7BqRnjcZRpSicMqL,SHAKE,"2Jv0w50BNaGlwnXpq69HGm,5FkUhnHQ0KC63549LHHtst","Prince Swanny,Skillibeng","110479,320085","42,59",2022-10-14,day,22,2023-12-19
0.736,0.429,5,-12.271,1,0.24,0.702,0.0,0.105,0.383,101.799,161020,4,2NJhUa1mC6hrHDcAsBdebV,Bestie,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,30,2023-12-19
0.65,0.505,8,-9.959,0,0.254,0.448,0.0,0.394,0.509,176.102,155544,4,1NBY0CKccVUgzZfLMm7L3K,Love It,"2Jv0w50BNaGlwnXpq69HGm,3J7r4VsNmuWixU0nXvyPd8","Prince Swanny,Kalash","110479,655526","42,59",2022-10-14,day,28,2023-12-19
0.479,0.617,4,-9.802,0,0.231,0.586,0.0,0.0809,0.374,96.084,190999,4,716il8q0LfZkgfkr5RXTkX,Match Energy,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,23,2023-12-19
0.671,0.625,1,-13.029,1,0.429,0.107,3.55e-06,0.121,0.507,199.736,184869,4,4tfrWY6rAT3J0k9gEJhony,Step by Step,"2Jv0w50BNaGlwnXpq69HGm,40NRiKuuhj1pgGYppptlBO","Prince Swanny,Not3s","110479,465804","42,52",2022-10-14,day,15,2023-12-19
0.461,0.667,4,-6.602,0,0.187,0.603,0.0,0.219,0.302,83.321,187376,4,0npohEpcx8EMAyEYwE2gBV,Against The World,2Jv0w50BNaGlwnXpq69HGm,Prince Swanny,110479,42,2022-10-14,day,24,2023-12-19
0.866,0.661,2,-3.355,1,0.0508,0.135,0.0,0.161,0.631,110.015,113454,4,2m6ufFCp2rBnofGksxGruW,Nanny (Gunman In Yuh Hole Riddim),6QJrx4J9XqIxXUBhacoJHC,Medz Boss,33706,26,2022-10-14,day,4,2023-12-19
0.786,0.713,5,-3.901,1,0.379,0.58,0.0,0.68,0.234,102.971,178331,4,4YyEoproMK80YGv0GxAh0M,Grave Shift,"2JC7YH9Umra4Zc8mseZsRD,6Iym59CxrdzsxIn9LPFR9n","Going Global Records,Gskell","8531,4607","35,9",2022-10-14,day,3,2023-12-19
0.831,0.616,7,-4.061,0,0.335,0.424,0.0,0.115,0.174,68.671,167765,5,1iRSzvf08rkARRA2y1kPOn,Fully Active,"2JC7YH9Umra4Zc8mseZsRD,6TE0wEz9oa2avDdUTLWesJ","Going Global Records,Reiga","8531,3","35,0",2022-10-14,day,3,2023-12-19
0.838,0.782,10,-3.106,1,0.354,0.5,0.0,0.11,0.243,103.004,97863,4,3cNl8C1AzOUcck6cNpgQy8,Wa Dey Know Freestyle,"2JC7YH9Umra4Zc8mseZsRD,0ZmsMH6X0dz63imIjUGTzF","Going Global Records,Skelly 12k","8531,1941","35,22",2022-10-14,day,18,2023-12-19
0.933,0.66,0,-3.882,1,0.33,0.219,0.0,0.072,0.339,103.072,226017,4,6TPPVyDbwd5LjBuQJf14zz,New Draco,"2JC7YH9Umra4Zc8mseZsRD,2Z2ttTDzbwUhfMWVt246Vg","Going Global Records,Bonez 6ixx","8531,32","35,1",2022-10-14,day,3,2023-12-19
0.595,0.536,7,-4.918,0,0.505,0.0894,0.0,0.105,0.109,69.483,208824,5,74xzMfg3Ns0GKwVcn2mzZ9,East Side,"2JC7YH9Umra4Zc8mseZsRD,2SeCsPep6yGO1MR619XEDt","Going Global Records,Flanka","8531,255","35,1",2022-10-14,day,1,2023-12-19
0.496,0.625,10,-2.399,0,0.195,0.286,4.53e-06,0.0922,0.386,160.533,141087,1,7kDNOG5ZhUVdTVWTp82yGL,Murderer,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2022-10-07,day,12,2023-12-19
0.697,0.423,2,-10.076,1,0.0717,0.789,0.0,0.117,0.824,87.909,175987,4,3MeGERGp0gVSWS8Lg5ywFD,Friend Zone,0JSBUUBuT8pbdbw1UZggSY,Tefflon,18911,28,2022-10-12,day,5,2023-12-19
0.802,0.769,2,-5.3,0,0.167,0.208,1.71e-05,0.112,0.204,100.042,177600,4,3D23o7uPjoEO7gMp8pvi6e,Dead Opps,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,14925,27,2022-09-01,day,6,2023-12-19
0.893,0.506,8,-6.155,0,0.187,0.422,0.0,0.0861,0.467,95.993,167500,4,2F5c2pDNrdriX6PMvUt6l5,Press The 16,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,14925,27,2022-08-22,day,19,2023-12-19
0.861,0.459,4,-7.166,0,0.14,0.117,1.22e-05,0.143,0.164,122.734,187826,5,3qA8vrsEK44koiygpAay8J,Midnight,3UwGbC4Sl9MmonrpWo6grS,Boy Boy,28641,39,2022-09-16,day,25,2023-12-19
0.623,0.513,9,-8.704,1,0.246,0.141,0.0,0.304,0.412,142.37,174796,4,305nTDx8qex0xzuZgqhsMf,Feel Yuh Tuff,7IbkKTNpBj7MORRdt3oge3,Zerimar,29786,33,2022-09-23,day,30,2023-12-19
0.759,0.593,1,-6.27,0,0.191,0.189,0.0,0.147,0.347,94.026,214468,4,4sn3LNPwXoij7nOmCmYsKq,Cold World,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-11-04,day,20,2023-12-19
0.59,0.628,9,-6.048,0,0.32,0.355,0.0,0.136,0.47,98.122,168138,4,3RRovL6Hf315J29YAgfEV8,No Days Off,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-11-04,day,16,2023-12-19
0.855,0.67,7,-7.294,0,0.073,0.126,0.0,0.117,0.232,117.007,229799,4,6rh7zdJoLXruTDhEaJ3IxY,45,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-11-04,day,18,2023-12-19
0.706,0.567,10,-7.182,0,0.354,0.15,0.0,0.148,0.239,126.715,245106,5,20WGWQksrncYOxhj7zkTMT,Man Kind,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-11-04,day,24,2023-12-19
0.726,0.7,1,-5.608,1,0.564,0.0861,8.73e-05,0.132,0.6,63.888,134400,5,3vwhqxvC0ckWFtcBrttwsc,Bedroom Freestyle,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-11-04,day,12,2023-12-19
0.565,0.581,7,-6.252,1,0.142,0.634,0.0,0.11,0.423,91.432,193384,4,1KOuffoi8w3wLjs7WK8f7r,Likke Bit,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2020-11-29,day,11,2023-12-19
0.615,0.573,0,-6.64,1,0.079,0.19,0.0,0.163,0.184,87.366,168016,4,5b5L42YI1LJ5n0IBHOWdcO,Don't Violate,06GpZJWPcLAs6Ms6AZToL4,Big Smoak,1543,38,2023-03-27,day,24,2023-12-19
0.774,0.613,4,-8.125,1,0.316,0.204,0.0,0.104,0.538,101.031,156832,4,3YYuaKmDu6Eb5Ds6PHxy4Z,BIG PARTY,"51RG7tEip3vlXG9y9vylxp,6QJrx4J9XqIxXUBhacoJHC","Tency,Medz Boss","14645,33706","30,26",2022-12-01,day,10,2023-12-19
0.799,0.849,2,-1.046,1,0.194,0.706,0.0,0.358,0.322,99.996,169628,4,3LEtN1oaJYFNN7JXG4O0k5,Buss Yuh Head Now,3r8Hq14XJAyy6K8mlBs2s5,Rebel Sixx,50069,32,2022-10-07,day,11,2023-12-19
0.609,0.75,8,-4.195,0,0.444,0.252,0.0,0.0893,0.142,125.766,180000,5,4fyU0mk5xLc8sHqw0vVJaf,Camouflage Friend,3r8Hq14XJAyy6K8mlBs2s5,Rebel Sixx,50069,32,2022-10-07,day,18,2023-12-19
0.873,0.639,5,-6.168,0,0.0914,0.0479,0.0,0.0979,0.561,99.921,117600,4,5aeeYQoIp4LAUyudhD5cuj,Chop Stick (Cut Audio),7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-11-02,day,30,2023-12-19
0.718,0.567,5,-10.385,0,0.231,0.0641,1.01e-06,0.0939,0.357,80.641,142810,5,7xuyTCbwp0zjry8SOtILHj,East Side,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-12-24,day,23,2023-12-19
0.508,0.704,4,-6.51,0,0.248,0.614,0.0,0.449,0.398,115.916,172330,5,1u1JtowrKeYBF30maELdF9,Real Life,"2VpYQkkjCohjSPskaQGyp0,52hLbiHfJsarTXovhOd3qC","West Bank Records,Wacko Dan","3672,16452","30,32",2022-12-30,day,25,2023-12-19
0.801,0.884,7,-3.476,1,0.164,0.0589,0.0,0.16,0.894,110.017,159818,4,4SDs2cNKpF2v4VKKrRTn3Z,Like Dat,"6CxUKwVnCBKKP60XMvnMOL,0kUuFJFB1xoz0HZPnhsUkB","Jahllano,Brooklyn Decent","19787,189","24,14",2022-11-21,day,10,2023-12-19
0.762,0.602,10,-8.701,1,0.222,0.366,2.02e-05,0.0649,0.823,87.828,166426,4,5tvRkCrGsrTljHOnPHE5Vj,Party Hard,"2Jd4rUFlIWzOrgbaSj1BiD,58GP6t4N8aiJkHTOM41ECz","Keefff,Plumpy Boss","37,20294","3,29",2022-11-28,day,7,2023-12-19
0.585,0.736,5,-6.254,1,0.329,0.113,0.0,0.206,0.511,100.6,171089,4,4743JRwwps0fTzAiC5RV5B,Sinners Paradise,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2022-10-26,day,15,2023-12-19
0.517,0.719,6,-4.755,0,0.264,0.266,0.0,0.184,0.303,120.85,173333,5,2XT0h1MNRF6feCWQy2WxYh,Novice,7c8WSGTjxRP9sOob1KukJA,Kalonji,32939,29,2023-01-13,day,15,2023-12-19
0.778,0.686,5,-6.587,0,0.133,0.379,4.56e-06,0.112,0.344,90.042,216000,4,0uIYj1j0ZhAWLCdChqk5TB,All I Need,7tnzhcb2y0dtPFIFVTp0A4,Tafari,25770,22,2023-01-09,day,7,2023-12-19
0.572,0.803,0,-4.184,1,0.107,0.237,0.0,0.243,0.517,190.031,213200,4,6kZSnwaw5XjmssmOV7h0zK,Vengeance,"4GjfdRM9UmdLr6pxyLZrNV,6jcSOT54WIEgWu8pVtyTOG","Jeff Fullyauto,Ragz To Richez","24446,308","37,27",2023-01-01,day,18,2023-12-19
0.616,0.629,7,-7.732,1,0.3,0.0101,0.0,0.0794,0.105,90.725,163669,4,05YhIJSLySNE6aTO7tMeVm,Devotion,"3IDfJpj4YVkaBl7Dd52Pxv,2Jv0w50BNaGlwnXpq69HGm","Byron Messia,Prince Swanny","61748,110479","61,42",2023-01-20,day,37,2023-12-19
0.495,0.561,5,-6.339,1,0.394,0.132,1.19e-06,0.108,0.229,179.867,218411,4,78Y0c9bIUkSqN7nnzFw2BD,California,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,37,2023-12-19
0.583,0.704,1,-8.856,1,0.306,0.0699,0.0,0.141,0.388,111.569,208000,5,03oaYIK0Q2cHjldc9jdiCP,Hear Me Out,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,33,2023-12-19
0.607,0.579,9,-5.074,1,0.154,0.522,0.0,0.0992,0.49,116.611,140853,5,0MElGIMyUieiQJUmruR6Wu,Gorilla Glue,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,40,2023-12-19
0.519,0.716,6,-6.558,0,0.299,0.369,0.0,0.111,0.457,122.281,168000,5,52BIpviOWUcgklZXRN6i95,Too Much Pain,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,34,2023-12-19
0.627,0.581,1,-5.221,1,0.0905,0.387,0.0,0.116,0.262,95.025,206637,4,7mkJXtuxedWBw0VnuM2VQu,Vent,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,44,2023-12-19
0.651,0.545,8,-10.183,0,0.373,0.0183,0.0,0.0943,0.389,100.375,196832,4,5vLu3FEZ4TvRWBjc6KoQtp,Hall Of Fame,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,32,2023-12-19
0.634,0.657,4,-5.343,0,0.456,0.33,0.0,0.0692,0.299,89.163,175484,4,4m5cLRAuud95LZJhBPuQnH,Dream Team,"3IDfJpj4YVkaBl7Dd52Pxv,5Xi3NfsVBIEbaWVUfBTy39","Byron Messia,Govana","61748,148061","61,39",2023-01-20,day,37,2023-12-19
0.419,0.612,4,-6.997,0,0.272,0.0423,0.0,0.0912,0.143,82.944,164000,4,3CKTqEGRltWDriMJVbRcCo,Stay Real,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,33,2023-12-19
0.561,0.542,8,-9.228,0,0.291,0.591,0.0,0.116,0.348,129.997,162873,5,2Qk8F8qbJ6hLveLfVWXxdv,Believe,"3IDfJpj4YVkaBl7Dd52Pxv,4pP4fxW65oev1NdRd2Fbn7","Byron Messia,Jahshii","61748,72541","61,39",2023-01-20,day,33,2023-12-19
0.929,0.43,4,-9.387,0,0.206,0.571,0.0,0.102,0.498,103.01,188738,4,0TTOsyDKykWhCh3qDd9wMY,Talibans,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,71,2023-12-19
0.619,0.663,0,-5.316,0,0.438,0.222,0.0,0.131,0.323,130.118,183673,5,4zA7iFgWdAi1cIejUpAg0I,Smallest Circle,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,50,2023-12-19
0.54,0.539,8,-8.419,0,0.401,0.572,0.0,0.0872,0.605,93.921,212963,4,1sKhleuX68DOl0Cd5t0753,Heart A Mi Yard,"3IDfJpj4YVkaBl7Dd52Pxv,2XmUEusYfpe4UG5BJtRwgX","Byron Messia,Rytikal","61748,76567","61,32",2023-01-20,day,33,2023-12-19
0.492,0.548,1,-6.929,0,0.0751,0.392,8.15e-05,0.0725,0.0634,99.963,184000,4,5vXqf8L1GgzCNnNtQwhOI7,Hold On,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,33,2023-12-19
0.567,0.52,10,-6.299,1,0.155,0.644,0.0,0.116,0.35,95.699,199751,4,45MEntmion15hrPnRNUk24,No Love,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,36,2023-12-19
0.425,0.678,5,-6.576,0,0.0875,0.314,0.0,0.131,0.368,94.841,154839,4,29lAYflf6vkZSX7s7uUfvy,Wa Me Do,3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61748,61,2023-01-20,day,32,2023-12-19
0.787,0.477,0,-9.782,0,0.158,0.528,0.0,0.219,0.307,104.03,147692,4,2vztMtjwysMmXruAj4z3JP,Evil We Dwell,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP","Going Global Records,Young Star 6ixx","8531,14925","35,27",2023-01-23,day,3,2023-12-19
0.84,0.598,6,-7.193,0,0.0872,0.512,7.74e-05,0.0651,0.504,104.03,129231,4,23pJ9gtLNz2SdNCvmscvEi,Troublemaker,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP","Going Global Records,Young Star 6ixx","8531,14925","35,27",2023-01-23,day,7,2023-12-19
0.421,0.378,1,-10.74,1,0.0982,0.861,0.0062,0.129,0.0975,93.934,170753,4,3rHwMvSq74hl0FLmqBWxdz,I Hate YS6,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP","Going Global Records,Young Star 6ixx","8531,14925","35,27",2023-01-23,day,3,2023-12-19
0.474,0.495,1,-8.147,0,0.308,0.777,0.0,0.0808,0.212,67.342,214118,5,5U1BOiKgMxGQv4AcQAueLs,Daily Routine,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP","Going Global Records,Young Star 6ixx","8531,14925","35,27",2023-01-23,day,2,2023-12-19
0.841,0.502,1,-6.591,0,0.103,0.385,1.22e-06,0.159,0.277,133.946,114627,4,67z7oyM9fzZBrsvnI8YXIL,#DUMB,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP","Going Global Records,Young Star 6ixx","8531,14925","35,27",2023-01-23,day,3,2023-12-19
0.784,0.422,0,-6.412,0,0.0842,0.855,1.02e-06,0.153,0.488,125.062,130560,4,5oDJR1PyMCKtzffBDge0Q1,6ixx Real Freestyle,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP","Going Global Records,Young Star 6ixx","8531,14925","35,27",2023-01-23,day,1,2023-12-19
0.681,0.678,6,-7.329,0,0.355,0.461,0.0,0.11,0.693,119.782,173333,5,49gpK9HlRMb1xjPodupDWw,Guns & Drugs,52hLbiHfJsarTXovhOd3qC,Wacko Dan,16452,32,2023-01-16,day,33,2023-12-19
